algorithm,dataset,size,batch,run_in_batch,seed,runs,runtime,emissions_per_run,cpu_energy_per_run,ram_energy_per_run,energy_consumed_per_run
bubble_sort,unsorted,10000,0,4,46,1,3.8335937560000275,1.4640031392673005e-07,2.6666826597222997e-05,1.051557451666617e-05,3.718240111388917e-05
quick_sort,reverse_sorted,10000,0,4,46,165,0.012134819787879126,4.647978395300913e-10,8.454545728114729e-08,3.3502784848485936e-08,1.1804824212963321e-07
insertion_sort,unsorted,1000,0,4,46,148,0.013556277668918619,5.197365911134917e-10,9.444822086148132e-08,3.755323382132071e-08,1.3200145468280204e-07
quick_sort,almost_sorted,10000,0,4,46,168,0.01191655153571484,4.5625521936878493e-10,8.300670758928121e-08,3.287190033068589e-08,1.1587860791996711e-07
merge_sort,unsorted,1000,0,4,46,1425,0.0014039551340350666,5.382245843429531e-11,9.78148943957175e-09,3.888209653021541e-09,1.366969909259329e-08
quick_sort,unsorted,10000,0,4,46,119,0.016822177680672998,6.43682562706929e-10,1.1720556039914488e-07,4.627539530811811e-08,1.6348095570726293e-07
insertion_sort,sorted,1000,0,4,46,156,0.012865950717948401,4.931881942123288e-10,8.962490878739536e-08,3.5633847631769014e-08,1.2525875641916438e-07
tim_sort,almost_sorted,10000,0,4,46,11001,0.00018181102199799794,6.95978367848665e-12,1.2662918800312082e-09,5.01337310497056e-10,1.7676291905282644e-09
tim_sort,reverse_sorted,1000,0,4,46,228562,8.750385514652366e-06,3.3535264201298144e-13,6.09621834921558e-11,2.4209877383135138e-11,8.517206087529094e-11
quick_sort,sorted,1000,0,4,46,2095,0.0009548015904534201,3.6611627782222667e-11,6.653473359188644e-09,2.6450601829751713e-09,9.298533542163814e-09
quick_sort,sorted,10000,0,4,46,165,0.012173337418182035,4.666956340140961e-10,8.481068383838746e-08,3.371955558922499e-08,1.1853023942761244e-07
quick_sort,unsorted,1000,0,4,46,1444,0.0013857493905817286,5.311121748764886e-11,9.65456128808927e-09,3.8344985322408085e-09,1.348905982033008e-08
quick_sort,reverse_sorted,1000,0,4,46,2010,0.0009951425805969105,3.812881960597199e-11,6.936848251796751e-09,2.747018036207987e-09,9.683866288004741e-09
bubble_sort,almost_sorted,10000,0,4,46,1,2.4227813309998965,9.255424158116911e-08,1.6869064611111326e-05,6.63764000555476e-06,2.350670461666608e-05
merge_sort,sorted,10000,0,4,46,149,0.013485306026845344,5.162331502140017e-10,9.397634815436155e-08,3.713531099925305e-08,1.311116591536146e-07
merge_sort,almost_sorted,1000,0,4,46,1688,0.0011850270746445821,4.5317577679296386e-11,8.25889546307228e-09,3.250754383885971e-09,1.150964984695825e-08
insertion_sort,reverse_sorted,1000,0,4,46,129,0.015531187031006824,5.935073573560972e-10,1.0822896877691978e-07,4.250860844100409e-08,1.5073757721792385e-07
bubble_sort,unsorted,1000,0,4,46,58,0.03453312400000053,1.3215613289754238e-09,2.406007738266068e-07,9.504620747127128e-08,3.3564698129787806e-07
bubble_sort,reverse_sorted,1000,0,4,46,46,0.04383871321739286,1.6805753882359018e-09,3.0544133393719773e-07,1.213871783212596e-07,4.2682851225845735e-07
bubble_sort,almost_sorted,1000,0,4,46,100,0.020130892629999834,7.701041511029678e-10,1.402416085416765e-07,5.534759941666481e-08,1.9558920795834134e-07
tim_sort,almost_sorted,1000,0,4,46,115443,1.7324594449209023e-05,6.640527281579733e-13,1.2067831803958257e-10,4.7976203503994624e-11,1.6865452154357722e-10
insertion_sort,reverse_sorted,10000,0,4,46,2,1.8235597385000801,6.966395972824545e-08,1.2687142135416391e-05,5.005943516666396e-06,1.7693085652082786e-05
merge_sort,unsorted,10000,0,4,46,109,0.018474335009174007,7.075817800901998e-10,1.2869254708204755e-07,5.101737882262543e-08,1.7970992590467301e-07
tim_sort,unsorted,1000,0,4,46,27312,7.322904031195596e-05,2.807955403698044e-12,5.103528480561766e-10,2.0280494054300814e-10,7.131577885991847e-10
merge_sort,reverse_sorted,10000,0,4,46,154,0.0130131861688313,4.983972471679548e-10,9.065405239898753e-08,3.592768681457517e-08,1.2658173921356268e-07
bubble_sort,sorted,1000,0,4,46,100,0.020135682719999295,7.718322648097705e-10,1.4027878611112027e-07,5.574932402777853e-08,1.960281101388988e-07
bubble_sort,sorted,10000,0,4,46,1,2.3647806940000464,9.046052076493683e-08,1.6470160020833508e-05,6.504786397222359e-06,2.2974946418055867e-05
tim_sort,unsorted,10000,0,4,46,1483,0.0013488803614294413,5.170111825048321e-11,9.395729733272702e-09,3.7351964598786655e-09,1.3130926193151366e-08
insertion_sort,almost_sorted,1000,0,5,47,155,0.012954346425806673,4.956926030552146e-10,9.024920322581133e-08,3.564561695340727e-08,1.2589482017921858e-07
tim_sort,reverse_sorted,10000,0,5,47,15581,0.00012836151524291288,4.920931607042622e-12,8.944253774183326e-10,3.5538104689471377e-10,1.2498064243130463e-09
insertion_sort,reverse_sorted,1000,0,5,47,142,0.014185448359155448,5.439237900468595e-10,9.885056357589383e-08,3.929389796556842e-08,1.3814446154146227e-07
tim_sort,almost_sorted,10000,0,5,47,11197,0.00017863060641242664,6.8486525076417265e-12,1.2448374682454847e-09,4.945668936619874e-10,1.7394043619074723e-09
tim_sort,sorted,1000,0,5,47,247014,8.096723465067337e-06,3.1045442654861916e-13,5.642941535365054e-11,2.2419056387266773e-11,7.884847174091731e-11
quick_sort,sorted,10000,0,5,47,162,0.01240858414197461,4.757463125213251e-10,8.646280465534892e-08,3.436610442386734e-08,1.2082890907921626e-07
quick_sort,unsorted,1000,0,5,47,1329,0.00150538405267124,5.750692291926216e-11,1.0490922853441252e-08,4.114547705041659e-09,1.460547055848291e-08
insertion_sort,sorted,1000,0,5,47,151,0.013285499973510062,5.089665329856723e-10,9.257994357063367e-08,3.668615754230582e-08,1.292661011129395e-07
tim_sort,reverse_sorted,1000,0,5,47,237540,8.41963747579364e-06,3.22595913792421e-13,5.867945895661378e-11,2.3252678636578624e-11,8.193213759319238e-11
bubble_sort,sorted,1000,0,5,47,94,0.021375472361702376,8.181943888119038e-10,1.4894051285459853e-07,5.8862538504726526e-08,2.0780305135932506e-07
merge_sort,sorted,1000,0,5,47,1915,0.0010445253086162625,4.004638437726009e-11,7.278629732376039e-09,2.8922550638238455e-09,1.0170884796199888e-08
tim_sort,sorted,10000,0,5,47,20480,9.76573383300816e-05,3.740041472132232e-12,6.80328308105441e-10,2.695584678819338e-10,9.49886775987375e-10
bubble_sort,reverse_sorted,1000,0,5,47,47,0.04317487563829711,1.894345799344522e-09,3.02225749261235e-07,1.7889566004729112e-07,4.811214093085261e-07
bubble_sort,sorted,10000,0,5,47,1,2.3885063870000067,9.11809210327671e-08,1.6629150930555173e-05,6.528761022222322e-06,2.3157911952777493e-05
insertion_sort,almost_sorted,10000,0,5,47,2,1.5908844919999865,6.062493590211002e-08,1.107079745486001e-05,4.326578573611073e-06,1.5397376028471085e-05
merge_sort,unsorted,10000,0,5,47,110,0.018217085963636814,6.982885574687568e-10,1.2690023901516303e-07,5.044941646465212e-08,1.7734965547981513e-07
quick_sort,reverse_sorted,1000,0,5,47,2057,0.0009729479611084115,3.726947797491028e-11,6.78561616161704e-09,2.6799965969861724e-09,9.465612758603213e-09
quick_sort,unsorted,10000,0,5,47,121,0.016539309834711236,6.338802246780268e-10,1.1519319209136231e-07,4.5798189279147624e-08,1.6099138137050994e-07
tim_sort,unsorted,10000,0,5,47,1518,0.0013176195309617233,5.050288000874301e-11,9.177506377177987e-09,3.6490941370224212e-09,1.2826600514200408e-08
insertion_sort,unsorted,1000,0,5,47,152,0.01321774583552694,5.062315321793639e-10,9.208499291849572e-08,3.648647923976908e-08,1.2857147215826478e-07
quick_sort,reverse_sorted,10000,0,5,47,164,0.012210846414634987,4.675448920961376e-10,8.504797806571689e-08,3.369795389566621e-08,1.1874593196138311e-07
insertion_sort,reverse_sorted,10000,0,5,47,2,1.6820812989999467,6.428442184540061e-08,1.1705866875000797e-05,4.62093662916661e-06,1.6326803504167406e-05
merge_sort,almost_sorted,1000,0,5,47,1675,0.001194652456119436,4.5759413463598825e-11,8.326788329187349e-09,3.2950779121061327e-09,1.162186624129348e-08
quick_sort,almost_sorted,10000,0,5,47,166,0.012061700060241426,4.6161297352151334e-10,8.41460231341954e-08,3.309333435408244e-08,1.1723935748827784e-07
merge_sort,reverse_sorted,1000,0,5,47,1952,0.001024894892930299,3.930302263218815e-11,7.142350029172469e-09,2.8397375313068803e-09,9.98208756047935e-09
merge_sort,sorted,10000,0,5,47,162,0.012402392956789894,4.73644767808203e-10,8.643030804183904e-08,3.3864855744172525e-08,1.2029516378601154e-07
bubble_sort,reverse_sorted,10000,0,5,47,1,4.806566369999928,1.8365091029812865e-07,3.3425441312497626e-05,1.3217777055554808e-05,4.664321836805244e-05
tim_sort,almost_sorted,1000,0,5,47,117124,1.707597281513565e-05,6.551253469317247e-13,1.1909609841327201e-10,4.729106822683753e-11,1.6638716664010954e-10
insertion_sort,unsorted,10000,0,5,47,2,1.5857089039999437,6.061662056375153e-08,1.1037453197916294e-05,4.357810920833079e-06,1.5395264118749374e-05
quick_sort,almost_sorted,1000,0,5,47,2035,0.0009831543488943338,3.755635326200223e-11,6.850294570706907e-09,2.6881780862681996e-09,9.538472656975108e-09
quick_sort,sorted,1000,0,5,47,2111,0.0009477110795831357,3.633601193455488e-11,6.603206757592014e-09,2.625326531659384e-09,9.2285332892514e-09
bubble_sort,unsorted,10000,0,5,47,1,3.8282351440000184,1.4639628327278442e-07,2.6629837812497688e-05,1.0551539605555464e-05,3.718137741805315e-05
merge_sort,unsorted,1000,0,5,47,1418,0.0014111480973201234,5.400715879379234e-11,9.834348794272482e-09,3.882260053283053e-09,1.3716608847555536e-08
merge_sort,almost_sorted,10000,0,5,47,131,0.015365947648855346,5.88928571161895e-10,1.0701053647158135e-07,4.256413159457133e-08,1.495746680661527e-07
bubble_sort,almost_sorted,1000,0,5,47,100,0.020144232590000685,7.717542926572658e-10,1.403716034027822e-07,5.5636703555560676e-08,1.9600830695834289e-07
bubble_sort,unsorted,1000,0,5,47,58,0.03466450484482517,1.3266199971739502e-09,2.4148835296936386e-07,9.544341676246404e-08,3.3693176973182784e-07
insertion_sort,sorted,10000,0,5,47,2,1.5667438030000085,5.981796359295722e-08,1.0902813503472134e-05,4.289609630555446e-06,1.5192423134027582e-05
merge_sort,reverse_sorted,10000,0,5,47,160,0.012533610450000765,4.804377698820015e-10,8.730791519095703e-08,3.471251899305293e-08,1.2202043418400996e-07
tim_sort,unsorted,1000,0,5,47,26759,7.474355629881563e-05,2.8572260992315853e-12,5.208575616822806e-10,2.048138801690775e-10,7.256714418513582e-10
bubble_sort,almost_sorted,10000,0,5,47,1,2.4339399640000465,9.300659190844447e-08,1.6948940305555188e-05,6.672651163888885e-06,2.362159146944407e-05
quick_sort,sorted,1000,0,6,48,2085,0.0009592860959232119,3.6687681315686046e-11,6.681501678656923e-09,2.636347757793697e-09,9.31784943645062e-09
tim_sort,unsorted,10000,0,6,48,1484,0.0013485121233153918,5.164102187516527e-11,9.392482105421273e-09,3.7231809542529275e-09,1.3115663059674202e-08
bubble_sort,reverse_sorted,10000,0,6,48,1,5.057103844000039,1.932204204691058e-07,3.516483793749912e-05,1.3908821705554905e-05,4.9073659643054015e-05
bubble_sort,almost_sorted,10000,0,6,48,1,2.4292248460001247,9.305629958837675e-08,1.6918623520835593e-05,6.7155925861117e-06,2.3634216106947293e-05
bubble_sort,reverse_sorted,1000,0,6,48,46,0.044021847869563986,1.6833829538321366e-09,3.0674674622584897e-07,1.207948248188416e-07,4.2754157104469063e-07
tim_sort,reverse_sorted,10000,0,6,48,15529,0.0001287974731792094,4.932843270746077e-12,8.97337642028162e-10,3.554940781047915e-10,1.2528317201329537e-09
merge_sort,reverse_sorted,1000,0,6,48,2017,0.0009919960981655304,3.8021816373337e-11,6.908953261856484e-09,2.7477366013879346e-09,9.65668986324442e-09
quick_sort,unsorted,10000,0,6,48,122,0.016446555237705263,6.30686119749796e-10,1.1460994387524046e-07,4.557020637522715e-08,1.601801502504676e-07
insertion_sort,sorted,10000,0,6,48,2,1.4771273244999747,5.654445862457715e-08,1.0281822173611644e-05,4.079204008333351e-06,1.4361026181944996e-05
merge_sort,reverse_sorted,10000,0,6,48,166,0.01209706638554283,4.6386621612191077e-10,8.429761073460356e-08,3.351401991298466e-08,1.1781163064758819e-07
bubble_sort,sorted,10000,0,6,48,1,2.2491356939999605,8.615446737318927e-08,1.5664971604167023e-05,6.216333686111537e-06,2.188130529027856e-05
tim_sort,almost_sorted,1000,0,6,48,138039,1.4488673961706399e-05,5.548290214370313e-13,1.009251001226684e-10,3.998904597009939e-11,1.4091414609276777e-10
tim_sort,almost_sorted,10000,0,6,48,11831,0.00016905985707038918,6.479713868600026e-12,1.1775127073177418e-09,4.681895026249034e-10,1.6457022099426453e-09
tim_sort,unsorted,1000,0,6,48,28907,6.918773511606536e-05,2.6528983362579047e-12,4.82147028737765e-10,1.9162973722243785e-10,6.737767659602028e-10
tim_sort,sorted,10000,0,6,48,22454,8.907147216531581e-05,3.4146733525990366e-12,6.204296515468254e-10,2.4682090867252965e-10,8.672505602193551e-10
quick_sort,reverse_sorted,10000,0,6,48,170,0.011765609676470322,4.5048926835393107e-10,8.195520604576376e-08,3.245897944444934e-08,1.1441418549021307e-07
bubble_sort,almost_sorted,1000,0,6,48,106,0.01889014754717106,7.238953572374656e-10,1.3152571193657983e-07,5.232749722222323e-08,1.838532091588031e-07
insertion_sort,sorted,1000,0,6,48,167,0.011999887083833212,4.5993462166885884e-10,8.357148315868487e-08,3.32416105455763e-08,1.1681309370426115e-07
tim_sort,sorted,1000,0,6,48,235444,8.49461741220773e-06,3.2557192055882993e-13,5.917293095409625e-11,2.351504571032686e-11,8.268797666442312e-11
insertion_sort,almost_sorted,10000,0,6,48,2,1.5538487364999582,5.943993967625477e-08,1.0812936222222903e-05,4.283477302778099e-06,1.5096413525001e-05
bubble_sort,sorted,1000,0,6,48,102,0.019658937823529486,7.520075961694323e-10,1.3697662874455495e-07,5.401645953159083e-08,1.9099308827614584e-07
merge_sort,unsorted,10000,0,6,48,104,0.019252926134614566,7.379443139056198e-10,1.341105605635635e-07,5.331076896367265e-08,1.8742132952723613e-07
quick_sort,reverse_sorted,1000,0,6,48,1988,0.001006195941649812,3.855214907015631e-11,7.0136905914660916e-09,2.777691900011454e-09,9.791382491477546e-09
tim_sort,reverse_sorted,1000,0,6,48,228914,8.7369419476306e-06,3.3496989671048075e-13,6.087730981940764e-11,2.4197542320599008e-11,8.507485214000666e-11
insertion_sort,reverse_sorted,10000,0,6,48,2,1.8941595434999954,7.232346298581177e-08,1.3178016857638556e-05,5.190523062500082e-06,1.8368539920138635e-05
quick_sort,almost_sorted,1000,0,6,48,1941,0.0010305928371973634,3.949141876061405e-11,7.178770092736051e-09,2.8511658652470175e-09,1.0029935957983069e-08
merge_sort,sorted,1000,0,6,48,1965,0.0010181488315521088,3.9026942161745603e-11,7.09205663344546e-09,2.819912670341873e-09,9.911969303787334e-09
bubble_sort,unsorted,10000,0,6,48,1,3.9378292269998383,1.5057163166381762e-07,2.739463201388838e-05,1.0847190388888824e-05,3.824182240277721e-05
quick_sort,sorted,10000,0,6,48,159,0.012580071893083031,4.81480550523353e-10,8.762287482531294e-08,3.4662402288609945e-08,1.2228527711392287e-07
bubble_sort,unsorted,1000,0,6,48,58,0.035138224758623375,1.54016579954476e-09,2.453347745450677e-07,1.4583284664752008e-07,3.911676211925878e-07
quick_sort,unsorted,1000,0,6,48,1398,0.0014314284127324016,5.4818281617825084e-11,9.974073030916998e-09,3.948542848911091e-09,1.3922615879828089e-08
insertion_sort,unsorted,1000,0,6,48,153,0.013116656137254705,5.027961230109572e-10,9.136413975126642e-08,3.633481541394084e-08,1.2769895516520727e-07
insertion_sort,reverse_sorted,1000,0,6,48,153,0.013092721934641137,5.017534524254412e-10,9.117304080429393e-08,3.6261099382717906e-08,1.2743414018701183e-07
merge_sort,unsorted,1000,0,6,48,1526,0.0013114767601572724,5.026222715455524e-11,9.132504741882678e-09,3.6329753367557537e-09,1.2765480078638434e-08
insertion_sort,almost_sorted,1000,0,6,48,168,0.011973306416665861,4.5893130003471e-10,8.339206436011326e-08,3.316620811838307e-08,1.1655827247849633e-07
merge_sort,almost_sorted,1000,0,6,48,1897,0.0010544921570900764,4.042184791073812e-11,7.344417274351162e-09,2.921826850875882e-09,1.0266244125227046e-08
quick_sort,almost_sorted,10000,0,6,48,178,0.011237237921348557,4.307810407367258e-10,7.827610178683632e-08,3.113263525281195e-08,1.0940873703964827e-07
merge_sort,almost_sorted,10000,0,6,48,140,0.014335126164285481,5.494235049153728e-10,9.981402837301823e-08,3.972723757936506e-08,1.3954126595238328e-07
insertion_sort,unsorted,10000,0,6,48,2,1.4551147495000123,5.5714070252601624e-08,1.0123666152778475e-05,4.02645997916693e-06,1.4150126131945405e-05
merge_sort,sorted,10000,0,6,48,177,0.011348509943503412,4.3412689534809384e-10,7.904078515379553e-08,3.121772402698974e-08,1.1025850918078526e-07
bubble_sort,almost_sorted,10000,0,7,49,1,2.1126172490000954,8.082839825482147e-08,1.4713524666667078e-05,5.8150783444445e-06,2.0528603011111575e-05
tim_sort,reverse_sorted,1000,0,7,49,271094,7.377534537835802e-06,2.827422272133015e-13,5.137219539163506e-11,2.0437998330633148e-11,7.181019372226821e-11
quick_sort,unsorted,1000,0,7,49,1598,0.0012515686558197488,4.796581944454011e-11,8.714530963183164e-09,3.4677129849812294e-09,1.2182243948164397e-08
insertion_sort,almost_sorted,1000,0,7,49,170,0.011816667205883223,4.523832540814631e-10,8.229719285130647e-08,3.259802259803856e-08,1.14895215449345e-07
bubble_sort,sorted,10000,0,7,49,1,2.0823102619999645,7.975532898788248e-08,1.4499279590277562e-05,5.756787858333231e-06,2.0256067448610798e-05
bubble_sort,unsorted,10000,0,7,49,1,3.5812880759999643,1.36785208801758e-07,2.4907502458334976e-05,9.832877283333296e-06,3.474037974166828e-05
quick_sort,almost_sorted,10000,0,7,49,169,0.011895367852071239,4.5603690423820814e-10,8.285681139053745e-08,3.2966349375413335e-08,1.1582316076595076e-07
tim_sort,almost_sorted,10000,0,7,49,10992,0.00018195345569504552,6.973990821685588e-12,1.267457836128444e-09,5.037796506044973e-10,1.7712374867329414e-09
insertion_sort,unsorted,10000,0,7,49,2,1.6360234824999225,6.256831530236024e-08,1.1380742545139494e-05,4.51020832916653e-06,1.5890950874306027e-05
tim_sort,sorted,10000,0,7,49,21354,9.365944094784048e-05,3.5896936568482734e-12,6.522465674528981e-10,2.594552304798333e-10,9.117017979327315e-10
quick_sort,reverse_sorted,1000,0,7,49,2134,0.0009372543045923131,3.584702360823827e-11,6.528163637014372e-09,2.5761775682076632e-09,9.104341205222034e-09
merge_sort,almost_sorted,10000,0,7,49,134,0.015007679328357596,5.753052798367342e-10,1.0455110577320804e-07,4.156355138889012e-08,1.4611465716209813e-07
tim_sort,unsorted,10000,0,7,49,1460,0.0013701376609590202,5.2436058608820364e-11,9.544207315450322e-09,3.773377269787237e-09,1.331758458523756e-08
tim_sort,unsorted,1000,0,7,49,25568,7.822533674905874e-05,2.999479744343334e-12,5.451437935657666e-10,2.1665688838479725e-10,7.618006819505637e-10
insertion_sort,sorted,10000,0,7,49,2,1.6375176239999973,6.258436348021205e-08,1.13923588020831e-05,4.502667949999604e-06,1.5895026752082706e-05
bubble_sort,unsorted,1000,0,7,49,55,0.036515209418183245,1.3986017977465535e-09,2.543613590909148e-07,1.0085217595959957e-07,3.552135350505143e-07
quick_sort,sorted,10000,0,7,49,157,0.012796647789808999,4.901777861296686e-10,8.914880838642256e-08,3.5345371797598045e-08,1.244941801840206e-07
merge_sort,reverse_sorted,1000,0,7,49,1867,0.0010713790953400214,4.0996283472720324e-11,7.46419827560558e-09,2.947939617925774e-09,1.0412137893531355e-08
quick_sort,unsorted,10000,0,7,49,116,0.017379199732758855,6.662423570372692e-10,1.2108965900384187e-07,4.812097923851027e-08,1.6921063824235214e-07
insertion_sort,unsorted,1000,0,7,49,147,0.01367676415646288,5.242945390031129e-10,9.52687308201076e-08,3.789034055177419e-08,1.331590713718818e-07
